"Filename",FingerCode,QualityScore,"OptionalError",Quantized,Resampled,UniformImage,EmptyImageOrContrastTooLow,FingerprintImageWithMinutiae,SufficientFingerprintForeground,FDA_Bin10_0,FDA_Bin10_1,FDA_Bin10_2,FDA_Bin10_3,FDA_Bin10_4,FDA_Bin10_5,FDA_Bin10_6,FDA_Bin10_7,FDA_Bin10_8,FDA_Bin10_9,FDA_Bin10_Mean,FDA_Bin10_StdDev,FingerJetFX_MinCount_COMMinRect200x200,FingerJetFX_MinutiaeCount,FJFXPos_Mu_MinutiaeQuality_2,FJFXPos_OCL_MinutiaeQuality_80,ImgProcROIArea_Mean,LCS_Bin10_0,LCS_Bin10_1,LCS_Bin10_2,LCS_Bin10_3,LCS_Bin10_4,LCS_Bin10_5,LCS_Bin10_6,LCS_Bin10_7,LCS_Bin10_8,LCS_Bin10_9,LCS_Bin10_Mean,LCS_Bin10_StdDev,MMB,Mu,OCL_Bin10_0,OCL_Bin10_1,OCL_Bin10_2,OCL_Bin10_3,OCL_Bin10_4,OCL_Bin10_5,OCL_Bin10_6,OCL_Bin10_7,OCL_Bin10_8,OCL_Bin10_9,OCL_Bin10_Mean,OCL_Bin10_StdDev,OF_Bin10_0,OF_Bin10_1,OF_Bin10_2,OF_Bin10_3,OF_Bin10_4,OF_Bin10_5,OF_Bin10_6,OF_Bin10_7,OF_Bin10_8,OF_Bin10_9,OF_Bin10_Mean,OF_Bin10_StdDev,OrientationMap_ROIFilter_CoherenceRel,OrientationMap_ROIFilter_CoherenceSum,RVUP_Bin10_0,RVUP_Bin10_1,RVUP_Bin10_2,RVUP_Bin10_3,RVUP_Bin10_4,RVUP_Bin10_5,RVUP_Bin10_6,RVUP_Bin10_7,RVUP_Bin10_8,RVUP_Bin10_9,RVUP_Bin10_Mean,RVUP_Bin10_StdDev
"00002518_N_500_palm_02.png",0,62,NA,0,0,90.75262,143.28870,66,70805,2,5,5,6,8,8,3,12,1,9,0.47504,0.23126,34,66,0.48484,0.42424,130.64465,0,5,1,6,0,5,9,13,9,11,0.78730,0.18856,150.37931,143.28870,3,5,2,2,2,4,2,5,17,23,0.79197,0.18068,23,23,16,15,11,18,6,6,12,17,0.23219,0.33533,0.66902,198.70100,8,30,22,12,51,38,42,19,0,0,1.19598,0.61926
"00002447_R_500_slap_01.png",0,34,NA,0,0,60.10412,205.25062,255,158922,35,27,15,16,12,7,5,5,0,15,0.38597,0.22374,94,255,0.65490,0.00784,196.86353,0,51,28,18,12,6,3,7,6,6,0.60253,0.30460,209.22955,205.25062,11,15,30,42,27,12,9,8,3,0,0.60091,0.15394,24,23,21,36,46,62,55,64,44,43,0.30012,0.34678,0.43482,285.24184,54,86,32,50,119,52,76,103,0,0,1.26793,0.90437
"00001052_plain_500_10.png",0,NA,"Error: NFIQ2 computeQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00002559_S_500_slap_07.png",0,60,NA,0,0,67.64020,202.65700,100,124989,9,20,11,8,16,12,8,5,5,9,0.40788,0.19510,36,100,0.33000,0.03000,197.61709,0,31,10,17,17,14,11,2,0,1,0.63498,0.28616,203.96671,202.65700,0,10,19,36,14,16,12,5,2,0,0.64456,0.11331,46,26,25,19,37,37,32,25,8,7,0.14810,0.18929,0.45147,232.95953,42,51,24,42,85,47,42,39,0,0,1.14076,0.80673
"00002533_S_500_slap_08.png",0,55,NA,0,0,88.14809,156.89351,58,64166,4,6,9,3,4,5,8,3,1,8,0.45642,0.24179,52,58,0.44827,0.24137,146.24723,0,9,7,4,4,6,4,9,5,3,0.68872,0.28096,166.90482,156.89351,1,1,2,3,5,5,7,6,16,16,0.80731,0.13636,14,19,20,20,15,11,14,8,11,12,0.19933,0.26106,0.63222,174.49381,16,44,31,3,72,37,23,20,0,0,1.07420,0.57807
"00002315_R_500_slap_05.png",0,1,NA,0,0,66.18253,183.07216,194,72581,9,15,5,7,3,2,1,1,0,18,0.51271,0.31845,160,194,0.60309,0,176.08777,0,34,12,6,4,0,1,2,1,1,0.59962,0.25792,190.25584,183.07216,28,11,4,11,8,3,4,0,0,0,0.44612,0.21115,0,4,8,4,16,12,27,37,34,24,0.39399,0.31384,0.33150,103.42808,36,48,21,13,57,25,31,57,0,0,1.25539,0.94504
"00002636_S_500_slap_09.png",0,50,NA,0,0,55.84733,218.45805,101,93750,18,11,10,9,4,3,6,5,1,11,0.41821,0.24652,53,101,0.57425,0.06930,215.64886,0,41,13,13,3,1,2,2,2,1,0.47330,0.35757,220.78900,218.45805,11,9,13,7,13,10,12,12,1,0,0.61140,0.20621,17,19,21,14,18,23,24,27,14,10,0.21067,0.24883,0.43987,168.03384,35,51,42,9,101,41,29,60,0,0,1.22330,0.94506
"00002504_N_500_palm_03.png",0,86,NA,0,0,82.73317,183.60912,113,97330,4,8,6,11,12,9,13,14,16,6,0.44128,0.16722,42,113,0.38938,0.31858,153.28360,0,16,2,4,14,12,17,14,9,11,0.69560,0.29662,185.88520,183.60912,6,6,8,9,12,9,11,14,20,22,0.73863,0.19557,39,30,22,22,24,28,21,25,22,26,0.24206,0.30946,0.66353,283.32922,11,38,29,35,142,51,47,31,0,0,1.17871,0.67056
"00002573_Q_500_palm_04.png",0,55,NA,0,0,89.12818,164.24363,127,99429,7,15,1,12,10,6,10,11,3,8,0.42713,0.20052,74,127,0.51181,0.22834,155.39331,0,23,11,14,4,7,5,5,3,11,0.69712,0.23880,171.26040,164.24363,5,8,12,4,8,7,14,18,8,12,0.71148,0.18628,15,20,18,15,25,36,18,25,21,25,0.27350,0.30949,0.56767,235.58487,23,64,22,16,120,47,27,37,0,0,1.11872,0.71935
"00002462_N_500_palm_02.png",0,47,NA,0,0,68.95790,192.14864,65,94967,5,5,4,4,11,6,11,10,2,12,0.48683,0.24358,28,65,0.52307,0.04615,188.83571,0,11,16,7,7,9,9,6,2,3,0.74600,0.14251,198.30991,192.14864,17,14,10,11,9,9,6,12,2,0,0.56041,0.22886,20,23,11,18,23,19,23,21,13,8,0.20489,0.25233,0.40568,164.30162,10,37,6,16,37,20,27,30,0,0,1.36695,1.11515
"00002645_S_500_slap_10.png",0,41,NA,0,0,74.57222,188.10903,78,59846,3,11,5,4,4,2,5,4,1,8,0.46083,0.25319,67,78,0.19230,0.06410,177.64539,0,19,6,6,5,1,5,3,2,0,0.63581,0.27309,193.38604,188.10903,9,9,4,10,10,7,3,3,2,0,0.57317,0.19127,8,10,11,6,18,18,13,13,15,15,0.28308,0.30962,0.43419,114.19230,17,22,11,18,45,32,19,23,0,0,1.31704,1.24072
"00002554_J_500_palm_08.png",0,23,NA,0,0,41.96886,218.39795,103,86006,17,14,9,7,2,5,5,1,0,18,0.46878,0.29590,73,103,0.27184,0,214.10490,0,39,10,10,5,5,7,0,1,1,0.60331,0.27749,221.98866,218.39795,24,13,14,7,15,9,5,2,1,0,0.51186,0.21527,15,10,13,13,14,32,26,29,26,32,0.33722,0.34613,0.38284,144.33181,35,40,16,20,54,29,40,54,0,0,1.26896,0.91266
"00002362_N_500_palm_05.png",0,48,NA,0,0,88.39134,157.71128,75,83126,3,14,6,5,4,4,6,8,1,19,0.53332,0.29189,42,75,0.21333,0.18666,144.34144,0,11,7,14,10,3,6,13,3,3,0.73821,0.19029,159.38335,157.71128,5,6,8,9,7,13,11,12,9,2,0.68979,0.17344,21,18,23,27,20,29,21,12,16,14,0.20188,0.25710,0.53703,183.66609,20,46,13,21,56,31,22,36,0,0,1.24907,1.06423
"00002495_J_500_palm_03.png",0,81,NA,0,0,65.43169,199.55413,59,136419,3,6,4,13,10,14,11,15,31,10,0.47820,0.18519,24,59,0.64406,0.25423,192.76701,0,6,4,3,6,5,20,21,21,31,0.80111,0.19112,203.43112,199.55413,8,7,12,14,21,19,11,16,21,9,0.70142,0.18321,34,32,43,31,24,32,22,24,44,48,0.31980,0.40283,0.55005,311.88186,4,37,31,59,122,44,17,22,0,0,1.13512,1.02644
"00002578_S_500_slap_09.png",0,79,NA,0,0,70.70904,198.83214,76,87316,4,7,9,13,8,10,7,10,1,7,0.42580,0.19338,46,76,0.53947,0.27631,192.53479,0,20,6,5,6,4,8,9,6,12,0.61504,0.35888,201.44983,198.83214,2,5,4,6,5,6,7,13,13,21,0.77652,0.16240,16,16,21,24,23,21,13,24,20,17,0.25870,0.32858,0.60627,233.41716,19,38,64,20,117,55,18,25,0,0,1.04547,0.50960
"00002330_N_500_palm_10.png",0,47,NA,0,0,79.24162,174.59172,99,80523,5,9,8,9,5,6,3,9,6,7,0.43923,0.20900,47,99,0.51515,0.02020,164.85491,0,10,10,11,9,8,9,5,5,0,0.73713,0.16891,175.34078,174.59172,3,7,6,11,18,11,9,7,0,0,0.64910,0.15939,24,17,24,16,33,26,12,12,6,8,0.14988,0.20120,0.49460,164.20807,25,45,24,25,80,32,21,33,0,0,1.13526,0.85427
"00002489_J_500_palm_02.png",0,82,NA,0,0,87.53741,168.70570,56,116590,1,4,9,6,11,6,13,21,23,3,0.45232,0.13207,33,56,0.55357,0.67857,158.54390,0,2,3,3,4,8,6,21,15,35,0.83260,0.12965,172.34191,168.70570,6,0,3,1,6,13,11,15,22,35,0.80312,0.16612,34,43,44,31,24,20,11,12,20,27,0.21222,0.33014,0.69409,331.08326,4,29,7,58,111,42,22,3,0,0,1.03670,0.33118
"00002342_R_500_slap_05.png",0,10,NA,0,0,57.76820,182.84391,236,89423,25,10,2,4,5,1,0,1,1,23,0.50947,0.34114,184,236,0.46186,0,175.88774,0,41,15,6,5,2,3,0,0,0,0.53838,0.31390,187.16721,182.84391,4,16,20,18,9,8,3,2,1,1,0.57635,0.14674,11,23,19,32,33,32,24,15,7,4,0.14931,0.17278,0.37367,139.75608,40,67,15,9,63,11,33,100,0,0,1.47206,1.22852
"00002314_R_500_slap_01.png",0,86,NA,0,0,72.99046,203.32757,65,126539,3,4,9,11,13,12,15,18,11,8,0.44930,0.17602,31,65,0.53846,0.06153,191.31693,0,12,3,8,7,10,21,20,16,7,0.75196,0.22258,205.68744,203.32757,6,15,20,29,19,12,18,4,2,0,0.61894,0.15600,40,28,24,25,27,17,31,21,23,22,0.23611,0.33297,0.45276,246.75622,11,41,17,67,89,38,30,27,0,0,1.13277,0.68004
"00002466_N_500_palm_05.png",0,77,NA,0,0,90.91212,160.37823,37,65005,3,7,6,7,9,8,2,6,2,1,0.37562,0.11262,24,37,0.48648,0.62162,147.17597,0,5,3,8,1,5,6,10,6,7,0.75242,0.22511,166.42760,160.37823,1,0,0,4,3,5,12,8,13,16,0.82090,0.11459,17,11,14,18,11,16,18,11,12,10,0.22157,0.29593,0.66945,182.09034,7,23,37,19,75,30,31,12,0,0,1.07656,0.46987
"00002641_S_500_slap_03.png",0,73,NA,0,0,93.61934,170.66820,57,72093,1,10,4,9,4,3,4,12,7,4,0.43624,0.17490,43,57,0.57894,0.52631,163.78777,0,8,3,7,6,3,6,9,7,9,0.72050,0.27223,175.31823,170.66820,0,0,1,1,4,4,8,9,13,24,0.85434,0.08958,15,27,18,22,15,16,11,11,8,10,0.17841,0.25304,0.67676,213.18063,16,27,42,16,73,39,19,23,0,0,1.11371,0.72277
"00002445_J_500_palm_03.png",0,75,NA,0,0,73.70083,169.06708,80,103630,3,9,12,8,5,10,10,13,9,11,0.46736,0.21530,30,80,0.60000,0.22500,160.15676,0,10,4,5,6,9,16,19,12,9,0.79140,0.13427,171.29424,169.06708,4,5,4,9,14,5,14,19,13,11,0.73716,0.16733,14,21,25,20,22,34,26,24,26,30,0.30935,0.37565,0.57965,255.62664,13,38,14,30,80,46,39,24,0,0,1.16660,0.73774
"00002591_S_500_slap_01.png",0,72,NA,0,0,90.53075,135.88045,70,97554,4,7,17,9,8,10,12,13,3,2,0.39019,0.11693,35,70,0.64285,0.78571,116.89749,0,3,2,6,4,11,11,13,12,23,0.82573,0.10415,148.28667,135.88045,0,2,1,3,4,8,3,8,20,52,0.86273,0.11029,21,38,22,20,11,16,25,13,29,22,0.26558,0.33371,0.72756,306.30508,7,51,37,32,73,78,60,26,0,0,1.15230,0.51247
"00002559_S_500_slap_05.png",0,17,NA,0,0,60.06253,203.25297,231,104086,21,18,9,5,6,2,3,1,0,19,0.45995,0.29612,129,231,0.41125,0.03896,195.91373,0,50,11,9,2,0,7,1,1,3,0.56406,0.30149,207.42672,203.25297,11,17,16,15,8,11,4,10,3,2,0.58349,0.19600,11,12,12,12,19,33,40,46,23,25,0.30557,0.30163,0.39073,172.31228,55,61,19,20,76,35,45,68,0,0,1.28146,1.05481
"00002361_J_500_palm_09.png",0,36,NA,0,0,19.37725,235.90768,60,103352,22,20,7,4,6,8,3,4,1,15,0.42778,0.26475,52,60,0.53333,0,234.34216,0,53,20,8,2,3,1,2,1,0,0.56464,0.28698,236.08611,235.90768,40,23,15,10,3,6,1,0,0,0,0.41485,0.17741,9,11,10,18,14,37,33,47,53,46,0.39604,0.33012,0.32593,138.52084,35,51,20,20,78,55,32,56,0,0,1.29996,1.07228
"00002434_N_500_palm_04.png",0,75,NA,0,0,77.89477,181.81944,77,80404,2,7,11,7,7,4,8,9,3,7,0.44140,0.20567,49,77,0.20779,0.23376,174.11725,0,8,9,6,3,4,10,9,8,8,0.77470,0.15593,186.80546,181.81944,5,10,7,4,4,5,4,12,15,11,0.70560,0.21422,18,14,5,11,17,19,17,19,10,20,0.28472,0.34757,0.56080,188.99211,10,33,17,35,61,45,29,18,0,0,1.12560,0.60398
"00002612_S_500_slap_10.png",0,17,NA,0,0,67.88894,170.97728,114,58198,13,7,5,1,4,4,2,2,0,8,0.42919,0.26891,106,114,0.47368,0,162.01060,0,17,12,6,0,4,2,3,1,1,0.64192,0.25787,174.37073,170.97728,11,13,8,10,2,3,4,2,0,0,0.50832,0.18343,6,4,9,11,8,6,13,23,24,17,0.39113,0.35916,0.35624,86.56787,16,38,22,8,37,23,13,33,0,0,1.23100,0.93995
"00002497_N_500_palm_09.png",0,1,NA,0,0,49.45579,224.56444,219,31295,14,10,5,3,3,4,2,1,1,25,0.56000,0.34077,169,219,0.47488,0,195.70155,0,47,8,7,0,3,2,0,1,0,0.54530,0.29471,227.01976,224.56444,37,13,11,9,3,7,2,0,1,0,0.41638,0.20429,0,0,0,3,6,18,31,63,33,29,0.44125,0.30098,0.39084,62.53568,39,54,9,6,39,18,28,54,0,0,1.36079,1.37437
"00002475_S_500_slap_01.png",0,18,NA,0,0,66.75669,171.12959,255,140883,31,24,18,12,4,3,1,4,1,24,0.43813,0.28318,86,255,0.48627,0.01568,160.07323,0,49,23,24,13,4,3,2,1,3,0.59091,0.29718,178.80358,171.12959,12,25,32,27,26,7,10,2,0,0,0.56481,0.14655,12,8,18,32,42,61,69,73,29,33,0.29227,0.32184,0.39335,230.10985,59,87,21,26,107,52,55,102,0,0,1.32990,1.20944
"00002542_Q_500_palm_10.png",0,36,NA,0,0,79.38948,174.69718,82,75356,8,9,7,7,3,4,0,3,1,11,0.46744,0.27940,39,82,0.37804,0.01219,161.97128,0,20,14,9,3,3,1,2,0,1,0.59547,0.29197,181.07469,174.69718,16,9,7,6,9,13,9,0,0,1,0.55066,0.21617,6,13,12,27,17,15,13,12,14,14,0.26624,0.34948,0.38127,120.10138,19,39,30,6,42,32,14,42,0,0,1.34077,1.23099
"00002478_S_500_slap_08.png",0,34,NA,0,0,70.37338,183.53261,162,81827,2,11,10,9,10,7,5,5,1,12,0.46035,0.24755,98,162,0.34567,0.05555,176.07017,0,34,10,7,10,5,0,4,0,2,0.59392,0.29754,186.89391,183.53261,12,7,13,6,11,7,10,7,4,0,0.59071,0.22247,8,8,22,12,19,20,20,31,33,34,0.37002,0.36412,0.47000,162.62320,19,56,38,14,100,44,33,32,0,0,1.12393,0.72214
"00002523_S_500_slap_04.png",0,49,NA,0,0,61.99489,196.09768,113,83915,5,11,12,5,7,7,3,7,1,7,0.41938,0.21120,78,113,0.70796,0.02654,190.58170,0,12,9,13,10,5,8,3,4,1,0.74398,0.14263,205.02093,196.09768,4,11,13,16,16,13,8,2,1,1,0.62041,0.14974,13,19,12,14,23,31,21,22,23,16,0.26988,0.31752,0.45800,165.33974,22,41,16,18,78,29,32,37,0,0,1.21783,0.85807
"00002494_S_500_slap_03.png",0,69,NA,0,0,65.19869,187.83834,56,94149,4,7,16,14,19,5,4,5,4,3,0.38161,0.13554,34,56,0.41071,0.14285,181.39013,0,5,8,17,15,12,15,5,2,2,0.76361,0.12955,194.59027,187.83834,4,8,8,15,10,14,17,10,5,2,0.68154,0.15594,14,35,29,27,21,23,15,25,20,24,0.23820,0.30624,0.50754,200.47999,15,45,23,26,78,47,48,31,0,0,1.15999,0.58891
"00002357_R_500_slap_08.png",0,35,NA,0,0,84.78908,144.70815,143,92977,11,14,8,11,8,5,7,7,2,9,0.41594,0.21712,97,143,0.61538,0.07692,132.62688,0,15,13,16,6,5,9,10,3,5,0.71119,0.22460,154.43423,144.70815,3,4,16,11,10,12,11,17,9,1,0.68957,0.15437,22,16,27,29,20,22,21,25,19,20,0.24569,0.32311,0.53423,207.28299,28,65,24,17,62,39,57,43,0,0,1.20359,0.83136
"00002616_J_500_palm_07.png",0,13,NA,0,0,43.23099,211.99486,147,76693,13,8,7,9,5,1,2,2,0,14,0.47391,0.29202,97,147,0.59863,0,207.94793,0,29,12,6,3,5,2,2,1,1,0.60697,0.27647,214.02545,211.99486,12,12,22,14,9,3,0,0,0,0,0.50946,0.15208,16,16,19,12,23,20,16,19,11,24,0.28840,0.37457,0.40120,130.79303,27,49,22,11,48,24,31,49,0,0,1.29480,1.03971
"00002547_N_500_palm_08.png",0,66,NA,0,0,85.97019,143.16321,65,91903,5,15,16,9,6,8,4,7,7,2,0.37934,0.13075,38,65,0.55384,0.23076,133.31956,0,5,7,7,9,9,11,10,11,10,0.77959,0.16425,152.45872,143.16321,1,6,3,12,17,14,13,12,7,4,0.72009,0.12495,35,23,23,18,15,23,23,12,18,18,0.22524,0.32539,0.56195,221.40872,26,66,20,19,47,35,38,35,0,0,1.13037,0.76290
"00002371_J_500_palm_07.png",0,83,NA,0,0,71.34682,176.75626,78,106021,2,9,8,8,9,6,12,16,12,5,0.43749,0.16213,43,78,0.51282,0.39743,169.59643,0,5,6,9,6,10,18,19,7,7,0.78213,0.15719,182.72112,176.75626,9,1,2,3,9,9,18,13,25,15,0.76053,0.18560,21,23,18,21,33,19,9,15,24,35,0.31321,0.39958,0.62318,277.31843,14,40,22,35,105,56,38,14,0,0,1.08556,0.51590
"00002550_S_500_slap_09.png",0,69,NA,0,0,68.05100,195.85823,29,81867,3,6,5,1,5,7,12,11,9,4,0.44946,0.16852,22,29,0.75862,0.55172,189.91648,0,6,4,10,6,6,8,9,5,9,0.75580,0.20590,198.96934,195.85823,1,6,3,6,7,5,15,9,16,5,0.74511,0.14668,24,19,17,18,16,16,10,9,11,9,0.18480,0.26235,0.52993,190.24480,4,16,28,20,101,57,24,15,0,0,1.12274,0.45290
"00002445_S_500_slap_05.png",0,39,NA,0,0,95.08892,121.37578,90,98395,7,15,12,12,8,6,3,6,1,16,0.46344,0.26330,62,90,0.45555,0.10000,100.86652,0,7,7,11,12,16,12,10,7,4,0.77589,0.13085,124.64257,121.37578,1,4,7,12,13,5,14,10,18,8,0.73720,0.14477,27,35,25,33,27,29,20,17,23,20,0.21805,0.29860,0.56584,234.82557,22,62,12,25,47,41,46,47,0,0,1.24290,0.85994
"00002401_R_500_slap_09.png",0,49,NA,0,0,63.66316,154.91358,66,91799,7,14,14,9,10,10,4,1,1,6,0.38897,0.18741,47,66,0.57575,0.12121,147.35471,0,18,11,6,8,4,13,6,4,6,0.74074,0.16722,164.90435,154.91358,7,8,12,9,10,7,9,10,14,4,0.66926,0.19449,21,20,21,30,13,17,21,19,24,29,0.29637,0.36080,0.50962,196.20419,21,63,21,19,42,44,51,37,0,0,1.16656,0.67766
"00002568_S_500_slap_07.png",0,66,NA,0,0,94.49805,153.77823,68,85706,4,7,13,10,8,10,10,4,4,3,0.39454,0.14489,45,68,0.44117,0.26470,143.76235,0,9,4,7,4,6,8,14,13,8,0.75771,0.21301,162.38609,153.77823,1,2,4,1,5,9,14,5,11,30,0.81764,0.14309,17,26,31,19,13,22,8,15,23,17,0.25488,0.35160,0.67266,242.16070,8,37,46,22,95,55,34,23,0,0,1.14263,0.68051
"00002569_S_500_slap_01.png",0,74,NA,0,0,70.95438,183.24694,90,150379,13,7,20,20,18,15,14,14,8,6,0.39807,0.14906,39,90,0.74444,0.14444,174.45104,0,9,14,15,17,13,17,23,13,14,0.77158,0.17410,185.65441,183.24694,1,2,4,14,24,36,21,28,13,0,0.74075,0.10657,49,45,37,30,28,23,46,21,46,46,0.28938,0.37216,0.56677,359.33297,33,80,18,53,146,70,65,35,0,0,1.11080,0.64570
"00002531_Q_500_palm_09.png",0,34,NA,0,0,81.68761,151.97045,94,78529,8,9,6,8,8,10,2,0,2,14,0.47681,0.27513,70,94,0.38297,0.13829,143.29115,0,11,5,7,7,12,4,10,6,5,0.73514,0.21821,154.84726,151.97045,5,4,5,2,7,13,8,12,13,2,0.71183,0.18619,14,12,14,16,16,19,16,20,20,23,0.32098,0.36338,0.56085,182.83755,24,54,8,23,35,25,35,36,0,0,1.23192,1.05229
"00002516_J_500_palm_05.png",0,68,NA,0,0,56.64604,190.68510,52,86330,3,8,9,5,8,12,7,10,1,10,0.45605,0.22493,28,52,0.53846,0.09615,182.40213,0,11,9,12,12,9,8,4,4,4,0.75309,0.14037,197.14899,190.68510,5,4,8,11,17,12,20,11,0,1,0.67577,0.16562,17,10,18,21,26,28,25,15,15,16,0.23185,0.28760,0.51351,187.94628,15,39,23,31,63,40,39,32,0,0,1.14890,0.56719
"00002439_Q_500_palm_02.png",0,77,NA,0,0,69.43306,193.01406,88,96239,4,10,6,11,10,15,10,11,4,5,0.41566,0.16113,55,88,0.56818,0.22727,185.72773,0,9,6,6,5,11,18,9,8,14,0.74334,0.24294,196.55522,193.01406,0,3,6,9,12,18,21,9,14,1,0.73951,0.10930,13,36,26,27,19,24,25,15,25,27,0.27840,0.37562,0.57812,232.98438,5,50,31,28,91,62,28,15,0,0,1.07697,0.44205
"00002502_S_500_slap_08.png",0,54,NA,0,0,72.92940,183.34353,67,81683,6,7,11,7,7,8,7,5,1,8,0.43117,0.21849,44,67,0.47761,0.13432,177.32951,0,18,11,5,4,9,5,3,7,5,0.72275,0.19569,193.39885,183.34353,5,7,12,6,12,10,11,11,7,0,0.66665,0.16985,10,9,17,17,19,34,20,22,17,20,0.28179,0.33483,0.49948,174.81793,24,45,9,28,62,26,27,27,0,0,1.12073,0.77289
"00002574_S_500_slap_06.png",0,89,NA,0,0,87.98696,163.89724,115,146038,4,7,11,13,21,14,16,21,12,10,0.44317,0.17627,30,115,0.32173,0.45217,149.45532,0,10,6,8,9,12,22,17,14,31,0.77714,0.20731,171.89810,163.89724,13,4,5,3,6,6,10,22,33,45,0.77558,0.21283,82,46,47,25,24,23,11,18,37,37,0.23015,0.34126,0.64088,392.86405,10,77,39,70,119,88,50,30,0,0,1.10695,0.63350
"00002458_S_500_slap_02.png",0,19,NA,0,0,60.94640,192.29064,147,75242,10,12,5,6,10,2,2,3,3,14,0.47494,0.27820,114,147,0.68707,0.09523,183.29874,0,26,10,8,5,7,4,3,0,4,0.57876,0.32950,192.10498,192.29064,4,9,9,11,7,4,4,6,11,6,0.66377,0.19495,6,6,11,12,14,11,15,30,40,34,0.45827,0.41563,0.51038,161.79227,38,56,21,10,77,25,28,41,0,0,1.19394,1.08411
"00002457_N_500_palm_07.png",0,65,NA,0,0,70.30957,149.80007,59,80137,7,12,5,12,9,10,3,2,5,5,0.40024,0.18024,32,59,0.22033,0.57627,136.57390,0,5,7,5,6,10,10,6,12,9,0.78888,0.14861,161.38404,149.80007,4,2,3,3,3,3,9,16,29,12,0.78648,0.17615,30,12,24,28,14,10,11,12,22,23,0.25481,0.32726,0.67053,228.65231,16,55,31,7,54,52,38,52,0,0,1.24159,0.72699
"00002375_J_500_palm_02.png",0,85,NA,0,0,51.18624,207.62940,49,99550,1,7,8,8,8,10,8,17,11,3,0.42963,0.13888,24,49,0.42857,0.55102,202.89361,0,8,1,4,3,11,10,20,12,12,0.75105,0.25144,208.54363,207.62940,3,0,2,4,4,7,11,21,31,8,0.80142,0.13539,53,29,25,28,21,22,10,5,10,7,0.12430,0.21180,0.63914,265.88341,9,26,35,32,97,56,31,19,0,0,1.12118,0.63284
"00002534_N_500_palm_05.png",0,54,NA,0,0,83.38005,160.73869,43,64869,2,10,12,5,3,5,4,2,2,5,0.41306,0.20576,34,43,0.34883,0.23255,148.42410,0,9,5,8,1,6,12,5,1,3,0.73331,0.19653,175.36777,160.73869,1,3,5,18,13,8,4,7,5,2,0.68702,0.13300,5,10,13,14,25,17,21,16,8,12,0.23606,0.29015,0.51163,143.25796,10,26,13,25,46,41,16,23,0,0,1.14345,0.59991
"00002559_J_500_palm_02.png",0,58,NA,0,0,48.03835,209.55779,133,78093,11,17,11,17,9,10,7,6,1,12,0.41956,0.22267,59,133,0.29323,0.02255,190.06891,0,27,24,12,11,11,11,2,3,0,0.71589,0.15732,213.08477,209.55779,11,16,12,19,23,16,14,5,1,0,0.60144,0.18388,39,19,30,35,19,29,38,28,22,28,0.25150,0.33284,0.52515,180.65342,27,72,18,35,75,55,46,45,0,0,1.20308,0.90436
"00002399_J_500_palm_08.png",0,65,NA,0,0,59.61203,198.86548,107,85916,7,7,9,7,5,6,7,9,2,8,0.43852,0.22003,74,107,0.20560,0.17757,194.33319,0,23,12,11,4,4,3,4,2,4,0.62903,0.28731,204.15937,198.86548,6,7,5,12,7,3,6,9,15,13,0.70903,0.20238,16,15,25,34,23,21,18,19,14,12,0.20037,0.25347,0.56452,204.35659,19,41,35,21,77,54,29,30,0,0,1.22544,0.93026
"00002649_S_500_slap_08.png",0,43,NA,0,0,77.54133,141.99361,105,108647,12,13,7,19,8,7,3,6,1,22,0.48787,0.28161,41,105,0.50476,0.22857,128.83185,0,24,15,10,12,12,10,9,3,3,0.64725,0.29193,142.43367,141.99361,4,13,10,9,8,6,6,9,17,30,0.72907,0.20627,31,17,23,18,19,37,16,25,19,16,0.22629,0.29650,0.59837,268.66807,32,73,45,22,106,70,43,44,0,0,1.09710,0.60800
"00002439_Q_500_palm_03.png",0,86,NA,0,0,75.55567,179.26531,71,109739,2,10,7,8,10,13,12,18,8,6,0.43882,0.16485,40,71,0.71831,0.18309,171.00842,0,5,8,7,9,14,10,14,12,15,0.79592,0.13342,182.03570,179.26531,5,6,7,11,8,20,19,19,14,3,0.71370,0.17187,27,30,35,32,24,23,18,17,32,32,0.26828,0.34767,0.56060,251.15098,7,42,14,40,98,53,51,22,0,0,1.16738,0.67114
"00002502_S_500_slap_09.png",0,24,NA,0,0,79.61809,157.29624,82,74685,10,7,7,8,7,3,6,2,0,12,0.46062,0.27031,61,82,0.65853,0.04878,147.49099,0,18,12,7,2,9,6,4,1,3,0.66392,0.26434,169.48637,157.29624,5,7,7,15,12,7,5,4,4,9,0.66575,0.18068,8,15,13,21,16,23,13,24,18,34,0.35198,0.38172,0.50361,160.14794,14,36,14,18,47,26,33,54,0,0,1.41047,1.08891
